"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"DELTW","Delta Technology Holdings Limited","0.049","0","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/deltw",
"DEL","Deltic Timber Corporation","77.4","943032234.6","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/del",
"DNN","Denison Mine Corp","0.604","337678824.808","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/dnn",
"DDC","Dominion Diamond Corporation","12.77","1054210123.27","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ddc",
"UFS","Domtar Corporation","36.84","2394640671.36","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ufs",
"DOW","Dow Chemical Company (The)","63.19","77033175287.93","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dow",
"DRD","DRDGOLD Limited","5.01","216146309.76","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/drd",
"DY","Dycom Industries, Inc.","94.53","2970319013.16","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/dy",
"DD","E.I. du Pont de Nemours and Company","80.05","69209148700","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd",
"DD^A","E.I. du Pont de Nemours and Company","89.035","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","105.95","0","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^b",
"EMN","Eastman Chemical Company","80.34","11715570618.18","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/emn",
"ECL","Ecolab Inc.","125.25","36329680958.25","n/a","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ecl",
"EGO","Eldorado Gold Corporation","3.47","2486557354.98","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ego",
"EMES","Emerge Energy Services LP","13.34","401160066.46","n/a","2013","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/emes",
"ERS","Empire Resources, Inc.","6.95","57340662.25","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/ers",
"EXK","Endeavour Silver Corporation","3.43","435885305.52","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/exk",
"UUUU","Energy Fuels Inc","2.06","137276993.02","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uuuu",
"NPO","EnPro Industries","67.98","1455783610.38","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/npo",
"EGI","Entree Gold Inc","0.5169","88687061.6748","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/egi",
"EVA","Enviva Partners, LP","27.95","735034494.35","n/a","2015","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/eva",
"EMX","Eurasian Minerals Inc.","0.95","70456474.5","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/emx",
"EVGN","Evogene Ltd.","5.24","133409399.16","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/evgn",
"XRA","Exeter Resource Corporation","1.74","154268840.22","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/xra",
"FMSA","Fairmount Santrol Holdings Inc.","7.22","1616292527.82","n/a","2014","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/fmsa",
"FHCO","Female Health Company (The)","0.9602","30090986.6898","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/fhco",
"FOE","Ferro Corporation","15.43","1290469441.42","n/a","n/a","Basic Industries","Paints/Coatings","http://www.nasdaq.com/symbol/foe",
"FBR","Fibria Celulose S.A.","9.16","5020504400","n/a","1997","Basic Industries","Paper","http://www.nasdaq.com/symbol/fbr",
"AG","First Majestic Silver Corp.","8.75","1439038711.25","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ag",
"FSI","Flexible Solutions International Inc.","1.72","19712904.52","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fsi",
"FTK","Flotek Industries, Inc.","12.45","718446983.25","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ftk",
"FLR","Fluor Corporation","51.9","7252334522.4","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/flr",
"FMC","FMC Corporation","75.24","10069111879.2","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/fmc",
"FSM","Fortuna Silver Mines Inc.","5.31","843503711.13","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fsm",
"FBHS","Fortune Brands Home & Security, Inc.","61.86","9495782988.18","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/fbhs",
"FNV","Franco-Nevada Corporation","67.19","11992214919.41","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fnv",
"FCX","Freeport-McMoran, Inc.","13.37","19324732846.16","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/fcx",
"FF","FutureFuel Corp.","14.28","624749571.6","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ff",
"GFA","Gafisa SA","16.55","16564564","n/a","2007","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/gfa",
"GCP","GCP Applied Technologies Inc.","32.45","2310773748.25","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gcp",
"BGC","General Cable Corporation","17.65","877953342.35","n/a","1997","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/bgc",
"GMO","General Moly, Inc","0.4075","37059373.56","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gmo",
"GEVO","Gevo, Inc.","1.06","15804954.04","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"GLT","Glatfelter","21.14","920824301.18","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/glt",
"GFI","Gold Fields Limited","3.73","3060647020.27","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gfi",
"GORO","Gold Resource Corporation","4.29","243842840.67","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/goro",
"GSV","Gold Standard Ventures Corporation","1.99","442929692.65","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/gsv",
"GG","Goldcorp Inc.","14.75","12593720583.75","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gg",
"AUMN","Golden Minerals Company","0.5808","51808243.3968","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/aumn",
"GSS","Golden Star Resources, Ltd","0.841","308411856.4","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/gss",
"GV","Goldfield Corporation (The)","5.2","132347040.8","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/gv",
"GRAM","Grana y Montero S.A.A.","4.5","594048411","n/a","2013","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gram",
"GVA","Granite Construction Incorporated","53.82","2132616746.52","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gva",
"GLDD","Great Lakes Dredge & Dock Corporation","4.65","284606365.5","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/gldd",
"GPP","Green Plains Partners LP","20.15","640776045","n/a","2015","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpp",
"GPRE","Green Plains, Inc.","23.55","910709326.95","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gpre",
"SIM","Grupo Simec, S.A. de C.V.","12.63","2095355786.73","n/a","1993","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/sim",
"GURE","Gulf Resources, Inc.","1.81","84696761.71","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gure",
"FUL","H. B. Fuller Company","50.66","2559708762.56","n/a","n/a","Basic Industries","Home Furnishings","http://www.nasdaq.com/symbol/ful",
"HMY","Harmony Gold Mining Company Limited","2.65","1159319426.85","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hmy",
"HL","Hecla Mining Company","5.4","2135359940.4","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl",
"HL^B","Hecla Mining Company","53.8","0","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hl^b",
"HCCI","Heritage-Crystal Clean, Inc.","15.05","346328523.1","n/a","2008","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/hcci",
"HXL","Hexcel Corporation","54.2","4919848362","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hxl",
"HCLP","Hi-Crush Partners LP","17.7","1551160403.7","n/a","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/hclp",
"CETC","Hongli Clean Energy Technologies Corp.","4.6399","1111729.3198","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/cetc",
"HBM","Hudbay Minerals Inc.","6.65","1577853400.2","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/hbm",
"HUN","Huntsman Corporation","24.68","5913918543.04","n/a","2005","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hun",
"HYGS","Hydrogenics Corporation","7.25","90950960","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/hygs",
"IAG","Iamgold Corporation","4.2","1951386171","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/iag",
"NGVT","Ingevity Corporation","57.27","2413422744.18","n/a","2016","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ngvt",
"IOSP","Innospec Inc.","62.175","1526582028.9","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iosp",
"IBP","Installed Building Products, Inc.","51.45","1634430208.95","n/a","2014","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/ibp",
"IFF","Internationa Flavors & Fragrances, Inc.","132.25","10444161264","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/iff",
"IP","International Paper Company","50.51","20772500000.47","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ip",
"THM","International Tower Hill Mines Ltd","0.5225","84742692.87","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/thm",
"IPI","Intrepid Potash, Inc","1.79","231547383.2","n/a","2008","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/ipi",
"ICL","Israel Chemicals Shs","4.3","5488476600.1","n/a","2014","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/icl",
"JEC","Jacobs Engineering Group Inc.","54.51","6599596344.96","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/jec",
"JELD","JELD-WEN Holding, Inc.","31.16","3268257201.48","n/a","2017","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/jeld",
"KS","KapStone Paper and Packaging Corporation","23.03","2226627706.73","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ks",
"KBR","KBR, Inc.","14.8","2118483706.8","n/a","2006","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/kbr",
"KGC","Kinross Gold Corporation","3.58","4463363492.82","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kgc",
"KLDX","Klondex Mines Ltd.","3.91","692581791.63","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/kldx",
"KMG","KMG Chemicals, Inc.","45.18","537077837.34","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kmg",
"KOP","Koppers Holdings Inc.","42.2","877897825.2","n/a","2006","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/kop",
"KRA","Kraton Corporation","30.98","959453140.36","n/a","2009","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kra",
"KRO","Kronos Worldwide Inc","16.34","1893709561.32","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/kro",
"FSTR","L.B. Foster Company","13.25","136741722.5","n/a","n/a","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/fstr",
"LNDC","Landec Corporation","14.2","387245814.4","n/a","1996","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lndc",
"LAYN","Layne Christensen Company","8.81","174477874.06","n/a","1992","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/layn",
"LEN","Lennar Corporation","50.68","11882621076.2","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len",
"LEN.B","Lennar Corporation","n/a","0","n/a","n/a","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/len.b",
"LMB","Limbach Holdings, Inc.","13.5417","100946480.7747","n/a","n/a","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/lmb",
"LPX","Louisiana-Pacific Corporation","25.79","3730374433.8","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/lpx",
"LXU","Lsb Industries Inc.","8.51","241734064.33","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxu",
"LXFR","Luxfer Holdings PLC","11.5","303778928.5","n/a","2012","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lxfr",
"LYB","LyondellBasell Industries NV","88.79","35740757234.65","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/lyb",
"MAG","MAG Silver Corporation","13.89","1121064733.56","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mag",
"MBII","Marrone Bio Innovations, Inc.","1.75","43341730.25","n/a","2013","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mbii",
"MLM","Martin Marietta Materials, Inc.","221.41","13963699009.96","n/a","1994","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mlm",
"MAS","Masco Corporation","33.5","10718203830.5","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/mas",
"DOOR","Masonite International Corporation","77.1","2318353053","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/door",
"MTZ","MasTec, Inc.","40.25","3325274398.25","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/mtz",
"MTRX","Matrix Service Company","16.35","434808482.85","n/a","1990","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/mtrx",
"MUX","McEwen Mining Inc.","3.19","955627744.94","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mux",
"MDU","MDU Resources Group, Inc.","27.6","5390400777.6","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/mdu",
"MTL","Mechel PAO","5.67","1180127559.24","n/a","2004","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/mtl",
"MERC","Mercer International Inc.","11.5","747197009.5","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/merc",
"MRDN","Meridian Waste Solutions, Inc","3.504","24311144.448","n/a","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdn",
"MRDNW","Meridian Waste Solutions, Inc","0.5999","0","n/a","n/a","Basic Industries","Miscellaneous","http://www.nasdaq.com/symbol/mrdnw",
"MSB","Mesabi Trust","15.15","198768151.5","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/msb",
"MEOH","Methanex Corporation","47.5","4267534805","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/meoh",
"MTX","Minerals Technologies Inc.","76.55","2682115955.45","n/a","1992","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/mtx",
"MON","Monsanto Company","116.16","50942528472","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mon",
"MOS","Mosaic Company (The)","28.85","10126518253.2","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/mos",
"MPVD","Mountain Province Diamonds Inc.","3.35","535393090.55","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/mpvd",
"MYRG","MYR Group, Inc.","40.78","666542371.3","n/a","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/myrg",
"NP","Neenah Paper, Inc.","75.76","1273146800","n/a","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/np",
"NSU","Nevsun Resources Ltd","2.56","772786158.08","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nsu",
"NGD","New Gold Inc.","3.03","1743656319.96","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ngd",
"NEU","NewMarket Corporation","451.75","5354455869.75","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/neu",
"NEM","Newmont Mining Corporation","34.31","18235734292.55","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nem",
"NL","NL Industries, Inc.","6.75","328764717","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/nl",
"OSB","Norbord Inc.","30.11","2591634032.33","n/a","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/osb",
"NAK","Northern Dynasty Minerals, Ltd.","1.27","379277909.21","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/nak",
"NWPX","Northwest Pipe Company","13.86","133122680.46","n/a","1995","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nwpx",
"NG","Novagold Resources Inc.","4.89","1572881414.49","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ng",
"NUE","Nucor Corporation","60.77","19385398770.15","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/nue",
"OCIP","OCI Partners LP","9.941","864843042.19","n/a","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/ocip",
"OLN","Olin Corporation","31.8","5266550226.6","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oln",
"ZEUS","Olympic Steel, Inc.","19.35","212150749.05","n/a","1994","Basic Industries","Metal Fabrications","http://www.nasdaq.com/symbol/zeus",
"OMN","OMNOVA Solutions Inc.","9.4","422387120","n/a","n/a","Basic Industries","Specialty Chemicals","http://www.nasdaq.com/symbol/omn",
"OCC","Optical Cable Corporation","2.65","19514205.15","n/a","n/a","Basic Industries","Telecommunications Equipment","http://www.nasdaq.com/symbol/occ",
"TIS","Orchids Paper Products Company","23.02","237172550.82","n/a","2005","Basic Industries","Paper","http://www.nasdaq.com/symbol/tis",
"OEC","Orion Engineered Carbons S.A","19.95","1183438269.3","n/a","2014","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/oec",
"ORN","Orion Group Holdings, Inc.","7.58","210659388.08","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/orn",
"OR","Osisko Gold Royalties Ltd","11.18","1191293899.9","n/a","2016","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/or",
"OSN","Ossen Innovation Co., Ltd.","2.14","4271645.44","1996096","2010","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/osn",
"PEIX","Pacific Ethanol, Inc.","7.05","305627567.4","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/peix",
